groupId,compound,compoundId,sample,peakMz,medianMz,baseMz,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakAreaTop,peakAreaCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_063,136.198,136.198,136.198,5.62,5.52,5.77,0.834,3.92E+03,2.29E+04,3.09E+03,2.28E+04,40,392,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_037,136.198,136.198,136.198,5.61,5.54,5.81,0.834,3.91E+03,2.53E+04,3.07E+03,2.52E+04,43,391,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_043,136.198,136.198,136.198,5.64,5.54,5.84,0.83,3.90E+03,2.83E+04,2.76E+03,2.82E+04,51,390,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_080,136.198,136.198,136.198,5.61,5.53,5.81,0.822,3.88E+03,2.74E+04,3.08E+03,2.73E+04,44,388,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_059,136.198,136.198,136.198,5.61,5.54,5.76,0.835,3.87E+03,2.45E+04,2.74E+03,2.44E+04,39,387,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_006,136.198,136.198,136.198,5.63,5.46,5.76,0.831,3.86E+03,2.90E+04,3.70E+03,2.89E+04,53,386,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_079,136.198,136.198,136.198,5.64,5.58,5.73,0.839,3.83E+03,2.44E+04,2.90E+03,2.43E+04,27,383,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_022,136.198,136.198,136.198,5.65,5.54,5.74,0.84,3.81E+03,2.74E+04,3.52E+03,2.73E+04,34,381,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_010,136.198,136.198,136.198,5.64,5.56,5.87,0.824,3.80E+03,2.79E+04,3.08E+03,2.77E+04,51,380,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_055,136.198,136.198,136.198,5.63,5.56,5.78,0.84,3.80E+03,2.52E+04,3.51E+03,2.51E+04,37,380,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_018,136.198,136.198,136.198,5.62,5.53,5.72,0.84,3.78E+03,2.40E+04,2.80E+03,2.39E+04,32,378,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_061,136.198,136.198,136.198,5.61,5.57,5.75,0.843,3.78E+03,2.41E+04,3.41E+03,2.40E+04,31,378,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_033,136.198,136.198,136.198,5.65,5.6,5.77,0.814,3.77E+03,2.90E+04,3.30E+03,2.89E+04,30,377,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_064,136.198,136.198,136.198,5.61,5.54,5.85,0.825,3.76E+03,3.00E+04,3.43E+03,2.99E+04,52,376,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_023,136.198,136.198,136.198,5.64,5.53,5.77,0.837,3.76E+03,2.96E+04,3.19E+03,2.95E+04,41,376,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_050,136.198,136.198,136.198,5.63,5.59,5.75,0.845,3.75E+03,2.40E+04,3.00E+03,2.39E+04,25,375,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_015,136.198,136.198,136.198,5.62,5.56,5.75,0.826,3.75E+03,2.70E+04,3.14E+03,2.69E+04,34,375,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_091,136.198,136.198,136.198,5.64,5.57,5.72,0.83,3.74E+03,2.32E+04,3.28E+03,2.32E+04,30,374,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_026,136.198,136.198,136.198,5.61,5.51,5.85,0.841,3.73E+03,2.72E+04,3.07E+03,2.70E+04,57,373,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_095,136.198,136.198,136.198,5.62,5.54,5.8,0.82,3.72E+03,2.53E+04,2.65E+03,2.52E+04,43,372,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_039,136.198,136.198,136.198,5.62,5.55,5.77,0.832,3.71E+03,2.60E+04,2.97E+03,2.59E+04,36,371,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_087,136.198,136.198,136.198,5.64,5.57,5.89,0.82,3.70E+03,2.33E+04,2.78E+03,2.32E+04,56,370,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_029,136.198,136.198,136.198,5.62,5.55,5.76,0.841,3.70E+03,2.76E+04,3.21E+03,2.75E+04,36,370,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_117,136.198,136.198,136.198,5.59,5.5,5.67,0.808,3.67E+03,2.12E+04,2.77E+03,2.11E+04,32,367,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_083,136.198,136.198,136.198,5.59,5.54,5.73,0.826,3.65E+03,2.57E+04,3.14E+03,2.56E+04,35,365,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_012,136.198,136.198,136.198,5.67,5.63,5.77,0.825,3.62E+03,2.44E+04,3.15E+03,2.43E+04,27,362,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_009,136.198,136.198,136.198,5.64,5.52,5.85,0.845,3.62E+03,3.05E+04,3.30E+03,3.04E+04,56,362,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_045,136.198,136.198,136.198,5.65,5.55,5.74,0.841,3.59E+03,2.40E+04,3.06E+03,2.39E+04,34,359,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_036,136.198,136.198,136.198,5.65,5.54,5.81,0.837,3.58E+03,2.90E+04,3.32E+03,2.89E+04,46,358,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_094,136.198,136.198,136.198,5.63,5.54,5.82,0.84,3.58E+03,2.93E+04,3.30E+03,2.92E+04,47,358,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_112,136.198,136.198,136.198,5.62,5.54,5.76,0.822,3.57E+03,2.20E+04,2.80E+03,2.19E+04,36,357,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_074,136.198,136.198,136.198,5.63,5.57,5.75,0.833,3.57E+03,2.56E+04,2.97E+03,2.55E+04,34,357,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_007,136.198,136.198,136.198,5.67,5.59,5.81,0.811,3.53E+03,2.83E+04,3.12E+03,2.82E+04,39,353,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_069,136.198,136.198,136.198,5.64,5.61,5.72,0.821,3.53E+03,2.32E+04,2.84E+03,2.31E+04,23,353,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_108,136.198,136.198,136.198,5.6,5.5,5.71,0.822,3.52E+03,1.97E+04,2.55E+03,1.97E+04,35,352,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_041,136.198,136.198,136.198,5.61,5.53,5.73,0.826,3.52E+03,2.49E+04,3.22E+03,2.48E+04,34,352,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_068,136.198,136.198,136.198,5.63,5.53,5.75,0.822,3.50E+03,2.52E+04,2.97E+03,2.51E+04,36,350,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_024,136.198,136.198,136.198,5.63,5.54,5.8,0.842,3.48E+03,2.36E+04,2.94E+03,2.35E+04,42,348,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_057,136.198,136.198,136.198,5.62,5.53,5.7,0.837,3.48E+03,2.26E+04,2.79E+03,2.26E+04,27,348,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_127,136.198,136.198,136.198,5.63,5.6,5.78,0.818,3.48E+03,2.15E+04,2.61E+03,2.15E+04,35,348,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_013,136.198,136.198,136.198,5.62,5.56,5.77,0.839,3.44E+03,2.32E+04,2.67E+03,2.30E+04,39,344,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_051,136.198,136.198,136.198,5.63,5.51,5.77,0.84,3.43E+03,2.59E+04,3.32E+03,2.58E+04,41,343,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_071,136.198,136.198,136.198,5.61,5.56,5.75,0.83,3.41E+03,2.71E+04,3.09E+03,2.71E+04,32,341,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_027,136.198,136.198,136.198,5.65,5.57,5.85,0.845,3.38E+03,2.61E+04,3.12E+03,2.60E+04,42,338,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_124,136.198,136.198,136.198,5.6,5.54,5.74,0.838,3.37E+03,2.37E+04,2.79E+03,2.36E+04,35,337,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_044,136.198,136.198,136.198,5.63,5.52,5.77,0.821,3.35E+03,2.73E+04,2.88E+03,2.72E+04,39,335,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_090,136.198,136.198,136.198,5.62,5.55,5.78,0.84,3.34E+03,2.49E+04,3.08E+03,2.48E+04,40,334,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_101,136.198,136.198,136.198,5.64,5.58,5.74,0.825,3.32E+03,2.34E+04,2.64E+03,2.33E+04,31,332,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_049,136.198,136.198,136.198,5.61,5.55,5.72,0.814,3.32E+03,2.28E+04,2.95E+03,2.27E+04,29,332,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_040,136.198,136.198,136.198,5.63,5.55,5.79,0.824,3.31E+03,2.66E+04,2.80E+03,2.65E+04,40,331,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_111,136.198,136.198,136.198,5.61,5.44,5.72,0.813,3.29E+03,2.27E+04,2.64E+03,2.26E+04,46,329,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_048,136.198,136.198,136.198,5.6,5.5,5.73,0.821,3.29E+03,2.56E+04,2.81E+03,2.55E+04,40,329,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_084,136.198,136.198,136.198,5.62,5.54,5.8,0.846,3.28E+03,1.90E+04,2.70E+03,1.89E+04,40,328,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_066,136.198,136.198,136.198,5.6,5.53,5.67,0.803,3.27E+03,2.21E+04,2.61E+03,2.20E+04,27,327,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_042,136.198,136.198,136.198,5.62,5.52,5.72,0.842,3.26E+03,2.32E+04,2.72E+03,2.31E+04,34,326,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_060,136.198,136.198,136.198,5.64,5.55,5.71,0.825,3.25E+03,2.58E+04,2.95E+03,2.57E+04,30,325,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_104,136.198,136.198,136.198,5.62,5.57,5.71,0.844,3.25E+03,1.91E+04,2.39E+03,1.91E+04,25,325,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_098,136.198,136.198,136.198,5.62,5.56,5.74,0.831,3.23E+03,2.34E+04,2.52E+03,2.33E+04,33,323,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_053,136.198,136.198,136.198,5.64,5.58,5.72,0.835,3.21E+03,2.26E+04,2.75E+03,2.26E+04,24,321,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_078,136.198,136.198,136.198,5.63,5.53,5.75,0.833,3.21E+03,2.40E+04,2.88E+03,2.39E+04,37,321,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_067,136.198,136.198,136.198,5.61,5.5,5.79,0.844,3.19E+03,2.40E+04,2.90E+03,2.39E+04,44,319,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_105,136.198,136.198,136.198,5.6,5.5,5.72,0.835,3.19E+03,2.15E+04,2.58E+03,2.15E+04,38,319,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_028,136.198,136.198,136.198,5.62,5.52,5.77,0.831,3.18E+03,2.59E+04,2.72E+03,2.58E+04,46,318,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_086,136.198,136.198,136.198,5.61,5.55,5.78,0.824,3.15E+03,2.45E+04,2.97E+03,2.45E+04,40,315,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_088,136.198,136.198,136.198,5.62,5.55,5.84,0.836,3.14E+03,2.57E+04,2.96E+03,2.56E+04,49,314,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_047,136.198,136.198,136.198,5.64,5.6,5.84,0.819,3.12E+03,2.58E+04,2.93E+03,2.57E+04,46,312,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_113,136.198,136.198,136.198,5.61,5.5,5.73,0.81,3.10E+03,2.43E+04,2.49E+03,2.42E+04,38,310,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_021,136.198,136.198,136.198,5.62,5.53,5.77,0.837,3.10E+03,2.66E+04,2.97E+03,2.65E+04,37,310,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_120,136.198,136.198,136.198,5.6,5.48,5.77,0.836,3.10E+03,2.30E+04,2.55E+03,2.29E+04,42,310,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_014,136.198,136.198,136.198,5.63,5.55,5.81,0.823,3.09E+03,2.54E+04,2.56E+03,2.53E+04,44,309,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_017,136.198,136.198,136.198,5.63,5.48,5.75,0.822,3.06E+03,2.41E+04,2.39E+03,2.40E+04,43,306,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_109,136.198,136.198,136.198,5.62,5.54,5.79,0.813,2.99E+03,2.05E+04,2.31E+03,2.04E+04,42,299,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_035,136.198,136.198,136.198,5.63,5.53,5.81,0.828,2.98E+03,2.49E+04,2.45E+03,2.48E+04,48,298,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_054,136.198,136.198,136.198,5.61,5.54,5.71,0.84,2.98E+03,2.02E+04,2.44E+03,2.01E+04,32,298,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_072,136.198,136.198,136.198,5.62,5.53,5.84,0.827,2.95E+03,2.28E+04,2.47E+03,2.27E+04,50,295,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_065,136.198,136.198,136.198,5.64,5.54,5.81,0.829,2.94E+03,2.43E+04,2.65E+03,2.42E+04,42,294,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_126,136.198,136.198,136.198,5.6,5.49,5.81,0.832,2.94E+03,2.06E+04,2.04E+03,2.05E+04,53,294,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_107,136.198,136.198,136.198,5.62,5.51,5.79,0.836,2.93E+03,2.11E+04,2.49E+03,2.10E+04,42,293,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_031,136.198,136.198,136.198,5.63,5.54,5.73,0.83,2.91E+03,2.43E+04,2.59E+03,2.42E+04,33,291,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_125,136.198,136.198,136.198,5.59,5.49,5.68,0.83,2.88E+03,2.12E+04,2.56E+03,2.11E+04,32,288,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_114,136.198,136.198,136.198,5.6,5.5,5.7,0.836,2.87E+03,2.14E+04,2.51E+03,2.13E+04,37,287,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_073,136.198,136.198,136.198,5.61,5.58,5.77,0.805,2.85E+03,2.39E+04,2.41E+03,2.38E+04,33,285,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_075,136.198,136.198,136.198,5.61,5.54,5.87,0.819,2.85E+03,2.45E+04,2.24E+03,2.43E+04,56,285,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_097,136.198,136.198,136.198,5.64,5.53,5.76,0.835,2.83E+03,2.19E+04,2.35E+03,2.18E+04,36,283,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_077,136.198,136.198,136.198,5.62,5.51,5.85,0.841,2.82E+03,2.32E+04,2.61E+03,2.31E+04,58,282,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_118,136.198,136.198,136.198,5.61,5.52,5.75,0.823,2.79E+03,2.13E+04,2.28E+03,2.12E+04,37,279,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_056,136.198,136.198,136.198,5.6,5.56,5.83,0.793,2.79E+03,2.30E+04,2.26E+03,2.29E+04,46,279,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_131,136.198,136.198,136.198,5.69,5.63,5.86,0.844,2.79E+03,1.01E+04,1.87E+03,1.00E+04,31,279,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_115,136.198,136.198,136.198,5.61,5.51,5.72,0.841,2.77E+03,2.06E+04,2.43E+03,2.05E+04,34,277,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_116,136.198,136.198,136.198,5.6,5.53,5.71,0.828,2.76E+03,1.96E+04,2.46E+03,1.96E+04,33,276,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_099,136.198,136.198,136.198,5.62,5.52,5.71,0.84,2.75E+03,2.04E+04,2.62E+03,2.03E+04,36,275,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_093,136.198,136.198,136.198,5.63,5.6,5.79,0.794,2.72E+03,2.13E+04,2.58E+03,2.12E+04,32,272,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_096,136.198,136.198,136.198,5.62,5.52,5.76,0.826,2.70E+03,1.92E+04,1.97E+03,1.91E+04,37,270,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_119,136.198,136.198,136.198,5.58,5.5,5.7,0.793,2.66E+03,1.96E+04,2.00E+03,1.96E+04,34,266,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_102,136.198,136.198,136.198,5.63,5.52,5.77,0.827,2.57E+03,2.09E+04,2.36E+03,2.08E+04,38,257,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_020,136.198,136.198,136.198,5.62,5.53,5.73,0.825,2.57E+03,2.27E+04,2.55E+03,2.26E+04,36,257,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_016,136.198,136.198,136.198,5.61,5.56,5.74,0.807,2.53E+03,2.17E+04,2.17E+03,2.16E+04,33,253,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_085,136.198,136.198,136.198,5.64,5.56,5.71,0.82,2.48E+03,1.90E+04,1.98E+03,1.89E+04,28,248,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_076,136.198,136.198,136.198,5.64,5.54,5.82,0.821,2.45E+03,2.37E+04,2.09E+03,2.36E+04,47,245,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_089,136.198,136.198,136.198,5.61,5.51,5.73,0.822,2.42E+03,2.13E+04,2.38E+03,2.13E+04,34,242,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_110,136.198,136.198,136.198,5.62,5.49,5.72,0.812,2.38E+03,1.75E+04,1.77E+03,1.74E+04,39,238,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_103,136.198,136.198,136.198,5.62,5.56,5.71,0.824,2.35E+03,1.93E+04,2.14E+03,1.92E+04,27,235,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_092,136.198,136.198,136.198,5.61,5.53,5.76,0.828,2.35E+03,2.03E+04,1.87E+03,2.02E+04,35,235,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_123,136.198,136.198,136.198,5.59,5.53,5.79,0.843,2.20E+03,1.86E+04,2.08E+03,1.85E+04,42,220,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_132,136.198,136.198,136.198,5.69,5.6,5.72,0.834,996,3.33E+03,687,3.31E+03,21,99.6,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_130,136.198,136.198,136.198,5.69,5.59,5.85,0.786,990,5.76E+03,719,5.70E+03,34,99,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_141,136.198,136.198,136.198,5.71,5.58,5.72,0.136,502,1.27E+03,200,1.24E+03,22,50.2,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_133,136.198,136.198,136.198,5.68,5.53,5.76,0.79,378,1.37E+03,246,1.33E+03,26,37.8,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_135,136.198,136.198,136.198,5.71,5.52,5.79,0.806,331,1.16E+03,111,1.10E+03,37,33.1,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_001,136.198,136.198,136.198,5.81,5.67,5.84,0.452,311,3.66E+03,140,3.57E+03,27,31.1,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_134,136.198,136.198,136.198,5.68,5.51,5.82,0.8,271,796,172,737,44,27.1,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_136,136.198,136.198,136.198,5.69,5.69,5.82,0.112,259,767,115,740,16,25.9,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_139,136.198,136.198,136.198,5.66,5.62,5.75,0.703,215,747,143,720,15,21.5,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_140,136.198,136.198,136.198,5.7,5.59,5.86,0.801,213,474,114,423,25,21.3,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_002,136.198,136.198,136.198,5.67,5.56,5.73,0.276,176,1.10E+03,65.8,1.03E+03,24,17.6,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_137,136.198,136.198,136.198,5.67,5.6,5.88,0.683,169,531,89,478,33,16.9,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_138,136.198,136.198,136.198,5.68,5.59,5.93,0.704,165,572,87.1,507,42,16.5,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_142,136.198,136.198,136.198,5.69,5.64,5.87,0.722,147,270,72.1,226,31,14.7,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_004,136.198,136.198,136.198,5.62,5.61,5.64,0.0467,98.4,167,44.4,154,4,9.84,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_144,136.198,136.198,136.198,5.81,5.7,5.86,0.0621,3.63,40.3,1.96,4.81,30,0.363,0,
0,indole-3-acetic acid d7,indole-3-acetic acid d7,mtab_TSQ_KHU8_2021_0618_143,136.198,136.198,136.198,5.78,5.48,5.86,0.375,2.8,82.9,1.6,4.49,53,0.28,0,
0,indole-3-acetic acid d7confirm,indole-3-acetic acid d7confirm,mtab_TSQ_KHU8_2021_0618_073,108.198,108.198,108.198,5.62,5.58,5.82,0.81,1.77E+03,7.03E+03,981,6.98E+03,40,177,0,
0,indole-3-acetic acid d7confirm,indole-3-acetic acid d7confirm,mtab_TSQ_KHU8_2021_0618_009,108.198,108.198,108.198,5.64,5.57,5.84,0.813,1.58E+03,8.74E+03,1.02E+03,8.69E+03,44,158,0,
0,indole-3-acetic acid d7confirm,indole-3-acetic acid d7confirm,mtab_TSQ_KHU8_2021_0618_096,108.198,108.198,108.198,5.63,5.58,5.78,0.798,1.51E+03,6.12E+03,866,6.09E+03,36,151,0,
